time,tas,tasmin,tasmax,huss,sfcWind,prtot
1976-10-12,289.2078857421875,286.5058288574219,293.4952392578125,0.00852676946669817,9.403885841369629,4.768973212776473e-06
1976-10-13,287.6339111328125,284.56488037109375,291.7996520996094,0.008605712093412876,7.526272296905518,3.346192170283757e-05
1976-10-14,284.706298828125,281.7323913574219,287.6367492675781,0.008114516735076904,3.8966543674468994,0.00020130252232775092
1976-10-15,282.19097900390625,278.22503662109375,286.1599426269531,0.006361362524330616,4.582329750061035,5.4506235755980015e-05
1976-10-16,280.84747314453125,277.1512756347656,285.33203125,0.005230926908552647,2.0898401737213135,2.8752290290867677e-06
1976-10-17,281.81585693359375,278.66485595703125,285.8575439453125,0.005950771737843752,2.955559253692627,2.5927307433448732e-05
1976-10-18,280.65252685546875,277.3885803222656,284.3602600097656,0.005898690782487392,2.9624013900756836,7.478416955564171e-05
1976-10-19,279.818115234375,276.73199462890625,283.07855224609375,0.005678106099367142,7.209138870239258,8.63067980390042e-05
1976-10-20,280.66082763671875,278.4073181152344,283.5544128417969,0.006109867710620165,7.259906768798828,0.00017323657812085003
1976-10-21,283.1942138671875,279.8387756347656,287.61041259765625,0.006850677542388439,3.898606300354004,2.2401893147616647e-05
1976-10-22,285.09979248046875,281.510009765625,289.984130859375,0.007245256565511227,1.728360891342163,1.2612265891220886e-05
1976-10-23,284.0224609375,281.6392517089844,286.944091796875,0.007334373891353607,1.7527883052825928,7.421868303936208e-06
1976-10-24,284.06048583984375,281.3647155761719,287.58050537109375,0.007004391402006149,1.877398133277893,1.219074420077959e-06
1976-10-25,284.234619140625,280.78155517578125,288.9670715332031,0.006781086325645447,1.7417668104171753,1.4559811134517986e-08
1976-10-26,282.5886535644531,280.3009948730469,285.8231506347656,0.006576914340257645,3.918651580810547,6.888751045153185e-07
1976-10-27,282.6847229003906,279.79498291015625,286.6405029296875,0.006531087215989828,2.985787868499756,3.7463544799720694e-07
1976-10-28,283.1822509765625,279.879638671875,286.92901611328125,0.006663874723017216,3.003326177597046,1.0069598829431925e-05
1976-10-29,282.4290771484375,277.2445068359375,285.7357482910156,0.007142364047467709,5.291861534118652,6.806050078012049e-05
1976-10-30,277.5611877441406,274.05078125,280.9980163574219,0.004501453600823879,5.619782447814941,5.649674221785972e-07
1976-10-31,274.9406433105469,270.6094665527344,280.20013427734375,0.0029511060565710068,5.703936576843262,2.2458783721646114e-09
1976-11-01,272.2101745605469,269.4293518066406,276.05804443359375,0.0023411016445606947,4.769404411315918,1.5120037460292224e-05
1976-11-02,273.965576171875,270.4439392089844,278.5101318359375,0.0030271895229816437,1.389786958694458,1.290613454330014e-05
1976-11-03,276.0467529296875,272.35076904296875,280.8893737792969,0.003567368257790804,3.7134134769439697,3.7717247778346064e-06
1976-11-04,278.5169677734375,273.82537841796875,284.07373046875,0.00448846910148859,2.1956353187561035,1.671970267125289e-06
1976-11-05,280.38568115234375,277.3230285644531,283.88763427734375,0.0056755635887384415,2.317265510559082,1.538202923256904e-05
1976-11-06,280.1194152832031,276.703857421875,284.1934509277344,0.005583477206528187,2.5214216709136963,1.0984720574924722e-05
1976-11-07,280.42620849609375,276.5809326171875,283.71240234375,0.005764388013631105,3.4852447509765625,5.249879905022681e-05
1976-11-08,278.5017395019531,275.286376953125,281.8765869140625,0.00501993577927351,5.997704029083252,4.305969923734665e-06
1976-11-09,279.3002624511719,274.30889892578125,283.8243103027344,0.004640737548470497,2.3486132621765137,2.612659227452241e-05
1976-11-10,281.787109375,278.61053466796875,284.39996337890625,0.006678669713437557,4.725224494934082,3.182682485203259e-05
1976-11-11,280.5036315917969,277.3197937011719,285.03765869140625,0.005229701288044453,2.7742199897766113,1.2707014320767485e-06
1976-11-12,280.0444641113281,276.46185302734375,283.0198059082031,0.00549859507009387,3.950751781463623,1.7522626876598224e-05
1976-11-13,279.9990234375,275.50848388671875,284.84979248046875,0.00419347919523716,2.4430623054504395,0.0
1976-11-14,283.808349609375,280.2143859863281,288.82318115234375,0.00573208462446928,3.7893288135528564,8.527485988452099e-07
1976-11-15,284.7137145996094,281.63128662109375,289.29150390625,0.006621429231017828,6.248455047607422,8.02907266006514e-07
1976-11-16,285.12371826171875,281.8039245605469,289.9898681640625,0.005985465832054615,3.571949005126953,3.2357729828902393e-09
1976-11-17,285.97503662109375,282.8125305175781,290.80889892578125,0.006123773287981749,2.3390793800354004,0.0
1976-11-18,285.48046875,281.4863586425781,289.74835205078125,0.0064330752938985825,2.1511497497558594,1.0251997650811973e-07
1976-11-19,278.2078857421875,273.96710205078125,282.58038330078125,0.004232845269143581,4.282465934753418,7.842130571589223e-07
1976-11-20,275.30810546875,272.342529296875,279.98480224609375,0.0026995474472641945,3.3052847385406494,0.0
1976-11-21,274.37750244140625,271.6203308105469,278.6511535644531,0.0023428285494446754,2.685447931289673,1.089818510990881e-06
1976-11-22,273.5374450683594,271.4046630859375,276.46136474609375,0.002982188481837511,2.978095293045044,3.2679705327609554e-05
1976-11-23,271.14593505859375,267.595703125,274.25592041015625,0.0025201034732162952,5.422887802124023,1.3909613699070178e-05
1976-11-24,268.82763671875,266.3001708984375,272.60003662109375,0.002065132139250636,7.566643238067627,4.060635546920821e-06
1976-11-25,268.8913879394531,265.2808837890625,273.8394470214844,0.001673059188760817,4.466416358947754,0.0
1976-11-26,272.36895751953125,268.0006103515625,278.13104248046875,0.0017227239441126585,2.4478697776794434,4.306001244458457e-07
1976-11-27,273.79901123046875,270.11761474609375,278.411865234375,0.003131143981590867,3.600466012954712,3.9473070501117036e-06
1976-11-28,274.7210388183594,270.6368408203125,279.87921142578125,0.0029880970250815153,3.2136993408203125,9.955196219380014e-06
1976-11-29,275.4073791503906,273.1073913574219,277.5242614746094,0.004243198782205582,4.816100120544434,0.00012213306035846472
1976-11-30,276.8924560546875,273.77301025390625,280.1453552246094,0.004542280919849873,7.066836833953857,1.738861647027079e-05
1976-12-01,281.0528869628906,277.71868896484375,284.9762878417969,0.00574371637776494,7.235080242156982,2.10506532312138e-05
1976-12-02,280.44244384765625,276.20037841796875,283.3207092285156,0.005909441038966179,3.37685227394104,4.876641105511226e-05
1976-12-03,277.21734619140625,274.44915771484375,280.8188171386719,0.00441110460087657,2.994685173034668,3.2914709890974336e-07
1976-12-04,279.5067138671875,275.99505615234375,282.3203125,0.00531918928027153,3.3735885620117188,4.5706085074925795e-05
