time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-07-18,289.5241394042969,284.5625305175781,295.140625,0.007020049728453159,3.3181991577148438,2.9541847652581055e-06
1977-07-19,291.2188415527344,283.67388916015625,297.6172790527344,0.008873634971678257,1.7633137702941895,2.1971154637867585e-05
1977-07-20,291.7425537109375,285.2895202636719,298.367919921875,0.009565084241330624,1.9117902517318726,1.4743265637662262e-05
1977-07-21,291.90826416015625,286.80596923828125,296.83624267578125,0.010026322677731514,2.285214900970459,9.248147762264125e-06
1977-07-22,293.880126953125,287.1639404296875,300.7098388671875,0.009406052529811859,1.655688762664795,1.3182662769395392e-05
1977-07-23,293.23028564453125,287.36700439453125,298.88140869140625,0.008976544253528118,3.5475540161132812,1.3005104847252369e-05
1977-07-24,294.2673645019531,286.7378234863281,301.5617980957031,0.008286403492093086,3.249255657196045,3.7122611047379905e-06
1977-07-25,294.1441345214844,287.3551940917969,300.9903564453125,0.00841386429965496,4.404801368713379,2.561351493568509e-06
1977-07-26,293.431396484375,287.04034423828125,299.5382995605469,0.007477594539523125,4.608831882476807,2.1635798930219607e-06
1977-07-27,291.9493408203125,285.62347412109375,297.7906494140625,0.006463684607297182,5.639893531799316,3.1629881505068624e-06
1977-07-28,290.70281982421875,285.7986145019531,296.1761474609375,0.007729279808700085,5.527230262756348,2.7021702408092096e-05
1977-07-29,289.720458984375,285.1578674316406,294.931884765625,0.008166741579771042,4.794980049133301,2.533599763410166e-05
1977-07-30,291.08013916015625,284.9020690917969,297.3516540527344,0.007746219169348478,4.490629196166992,1.6897996601983323e-06
1977-07-31,292.9065246582031,285.41180419921875,299.71392822265625,0.00763651542365551,3.214968204498291,1.4378522337210597e-06
1977-08-01,291.8242492675781,286.55816650390625,297.287841796875,0.008562806062400341,5.075183391571045,2.0076677174074575e-05
1977-08-02,290.9823913574219,286.6859130859375,295.95086669921875,0.009375197812914848,4.722876071929932,2.9379989427980036e-05
1977-08-03,292.2360534667969,285.4768981933594,299.02105712890625,0.008600804954767227,1.8246772289276123,5.099494956084527e-06
1977-08-04,294.2250061035156,286.1389465332031,301.97271728515625,0.010131971910595894,1.4990160465240479,6.130860128905624e-06
1977-08-05,295.36370849609375,288.9111022949219,302.92974853515625,0.011134728789329529,2.169949531555176,7.130852736736415e-06
